"","Year","CU_ID","Species","Stock","Metric","Compare","LBM","UBM","Value","Status","Confidence"
"8121",2012,"SEL-18-05","Sockeye","Kainet Creek","RelLBM",NA,NA,NA,NA,NA,NA
"8122",2013,"SEL-18-05","Sockeye","Kainet Creek","RelLBM",NA,NA,NA,NA,NA,NA
"8123",2014,"SEL-18-05","Sockeye","Kainet Creek","RelLBM",NA,NA,NA,NA,NA,NA
"8124",2015,"SEL-18-05","Sockeye","Kainet Creek","RelLBM",NA,NA,NA,NA,NA,NA
"8125",2016,"SEL-18-05","Sockeye","Kainet Creek","RelLBM",NA,NA,NA,NA,NA,NA
"8126",2017,"SEL-18-05","Sockeye","Kainet Creek","RelLBM",NA,NA,NA,NA,NA,NA
"8127",2018,"SEL-18-05","Sockeye","Kainet Creek","RelLBM",NA,NA,NA,NA,NA,NA
"8128",2010,"SEL-18-05","Sockeye","Kainet Creek","AbsLBM",NA,NA,NA,NA,NA,NA
"8129",2011,"SEL-18-05","Sockeye","Kainet Creek","AbsLBM",NA,NA,NA,NA,NA,NA
"8130",2012,"SEL-18-05","Sockeye","Kainet Creek","AbsLBM",NA,NA,NA,NA,NA,NA
"8131",2013,"SEL-18-05","Sockeye","Kainet Creek","AbsLBM",NA,NA,NA,NA,NA,NA
"8132",2014,"SEL-18-05","Sockeye","Kainet Creek","AbsLBM",NA,NA,NA,NA,NA,NA
"8133",2015,"SEL-18-05","Sockeye","Kainet Creek","AbsLBM",NA,NA,NA,NA,NA,NA
"8134",2016,"SEL-18-05","Sockeye","Kainet Creek","AbsLBM",NA,NA,NA,NA,NA,NA
"8135",2017,"SEL-18-05","Sockeye","Kainet Creek","AbsLBM",NA,NA,NA,NA,NA,NA
"8136",2018,"SEL-18-05","Sockeye","Kainet Creek","AbsLBM",NA,NA,NA,NA,NA,NA
"8137",2010,"SEL-18-05","Sockeye","Kainet Creek","LongTrend",NA,NA,NA,NA,NA,NA
"8138",2011,"SEL-18-05","Sockeye","Kainet Creek","LongTrend",NA,NA,NA,NA,NA,NA
"8139",2012,"SEL-18-05","Sockeye","Kainet Creek","LongTrend",NA,NA,NA,NA,NA,NA
"8140",2013,"SEL-18-05","Sockeye","Kainet Creek","LongTrend",NA,NA,NA,NA,NA,NA
"8141",2014,"SEL-18-05","Sockeye","Kainet Creek","LongTrend",NA,NA,NA,NA,NA,NA
"8142",2015,"SEL-18-05","Sockeye","Kainet Creek","LongTrend",NA,NA,NA,NA,NA,NA
"8143",2016,"SEL-18-05","Sockeye","Kainet Creek","LongTrend",NA,NA,NA,NA,NA,NA
"8144",2017,"SEL-18-05","Sockeye","Kainet Creek","LongTrend",NA,NA,NA,NA,NA,NA
"8145",2018,"SEL-18-05","Sockeye","Kainet Creek","LongTrend",NA,NA,NA,NA,NA,NA
"8146",2010,"SEL-18-05","Sockeye","Kainet Creek","PercChange",NA,NA,NA,NA,NA,NA
"8147",2011,"SEL-18-05","Sockeye","Kainet Creek","PercChange",NA,NA,NA,NA,NA,NA
"8148",2012,"SEL-18-05","Sockeye","Kainet Creek","PercChange",NA,NA,NA,NA,NA,NA
"8149",2013,"SEL-18-05","Sockeye","Kainet Creek","PercChange",NA,NA,NA,NA,NA,NA
"8150",2014,"SEL-18-05","Sockeye","Kainet Creek","PercChange",NA,NA,NA,NA,NA,NA
"8151",2015,"SEL-18-05","Sockeye","Kainet Creek","PercChange",NA,NA,NA,NA,NA,NA
"8152",2016,"SEL-18-05","Sockeye","Kainet Creek","PercChange",NA,NA,NA,NA,NA,NA
"8153",2017,"SEL-18-05","Sockeye","Kainet Creek","PercChange",NA,NA,NA,NA,NA,NA
"8154",2018,"SEL-18-05","Sockeye","Kainet Creek","PercChange",NA,NA,NA,NA,NA,NA
"8155",2010,"SEL-18-06","Sockeye","Kimsquit","RelUBM",NA,NA,NA,NA,NA,NA
"8156",2011,"SEL-18-06","Sockeye","Kimsquit","RelUBM",NA,NA,NA,NA,NA,NA
"8157",2012,"SEL-18-06","Sockeye","Kimsquit","RelUBM",NA,NA,NA,NA,NA,NA
"8158",2013,"SEL-18-06","Sockeye","Kimsquit","RelUBM",NA,NA,NA,NA,NA,NA
"8159",2014,"SEL-18-06","Sockeye","Kimsquit","RelUBM",NA,NA,NA,NA,NA,NA
"8160",2015,"SEL-18-06","Sockeye","Kimsquit","RelUBM",NA,NA,NA,NA,NA,NA
"8161",2016,"SEL-18-06","Sockeye","Kimsquit","RelUBM",NA,NA,NA,NA,NA,NA
"8162",2017,"SEL-18-06","Sockeye","Kimsquit","RelUBM",NA,NA,NA,NA,NA,NA
"8163",2018,"SEL-18-06","Sockeye","Kimsquit","RelUBM",NA,NA,NA,NA,NA,NA
"8164",2010,"SEL-18-06","Sockeye","Kimsquit","AbsUBM",NA,NA,NA,NA,NA,NA
"8165",2011,"SEL-18-06","Sockeye","Kimsquit","AbsUBM",NA,NA,NA,NA,NA,NA
"8166",2012,"SEL-18-06","Sockeye","Kimsquit","AbsUBM",NA,NA,NA,NA,NA,NA
"8167",2013,"SEL-18-06","Sockeye","Kimsquit","AbsUBM",NA,NA,NA,NA,NA,NA
"8168",2014,"SEL-18-06","Sockeye","Kimsquit","AbsUBM",NA,NA,NA,NA,NA,NA
"8169",2015,"SEL-18-06","Sockeye","Kimsquit","AbsUBM",NA,NA,NA,NA,NA,NA
"8170",2016,"SEL-18-06","Sockeye","Kimsquit","AbsUBM",NA,NA,NA,NA,NA,NA
"8171",2017,"SEL-18-06","Sockeye","Kimsquit","AbsUBM",NA,NA,NA,NA,NA,NA
"8172",2018,"SEL-18-06","Sockeye","Kimsquit","AbsUBM",NA,NA,NA,NA,NA,NA
"8173",2010,"SEL-18-06","Sockeye","Kimsquit","RelLBM",NA,NA,NA,NA,NA,NA
"8174",2011,"SEL-18-06","Sockeye","Kimsquit","RelLBM",NA,NA,NA,NA,NA,NA
"8175",2012,"SEL-18-06","Sockeye","Kimsquit","RelLBM",NA,NA,NA,NA,NA,NA
"8176",2013,"SEL-18-06","Sockeye","Kimsquit","RelLBM",NA,NA,NA,NA,NA,NA
"8177",2014,"SEL-18-06","Sockeye","Kimsquit","RelLBM",NA,NA,NA,NA,NA,NA
"8178",2015,"SEL-18-06","Sockeye","Kimsquit","RelLBM",NA,NA,NA,NA,NA,NA
"8179",2016,"SEL-18-06","Sockeye","Kimsquit","RelLBM",NA,NA,NA,NA,NA,NA
"8180",2017,"SEL-18-06","Sockeye","Kimsquit","RelLBM",NA,NA,NA,NA,NA,NA
"8181",2018,"SEL-18-06","Sockeye","Kimsquit","RelLBM",NA,NA,NA,NA,NA,NA
"8182",2010,"SEL-18-06","Sockeye","Kimsquit","AbsLBM",NA,NA,NA,NA,NA,NA
"8183",2011,"SEL-18-06","Sockeye","Kimsquit","AbsLBM",NA,NA,NA,NA,NA,NA
"8184",2012,"SEL-18-06","Sockeye","Kimsquit","AbsLBM",NA,NA,NA,NA,NA,NA
"8185",2013,"SEL-18-06","Sockeye","Kimsquit","AbsLBM",NA,NA,NA,NA,NA,NA
"8186",2014,"SEL-18-06","Sockeye","Kimsquit","AbsLBM",NA,NA,NA,NA,NA,NA
"8187",2015,"SEL-18-06","Sockeye","Kimsquit","AbsLBM",NA,NA,NA,NA,NA,NA
"8188",2016,"SEL-18-06","Sockeye","Kimsquit","AbsLBM",NA,NA,NA,NA,NA,NA
"8189",2017,"SEL-18-06","Sockeye","Kimsquit","AbsLBM",NA,NA,NA,NA,NA,NA
"8190",2018,"SEL-18-06","Sockeye","Kimsquit","AbsLBM",NA,NA,NA,NA,NA,NA
"8191",2010,"SEL-18-06","Sockeye","Kimsquit","LongTrend",NA,NA,NA,NA,NA,NA
"8192",2011,"SEL-18-06","Sockeye","Kimsquit","LongTrend",NA,NA,NA,NA,NA,NA
"8193",2012,"SEL-18-06","Sockeye","Kimsquit","LongTrend",NA,NA,NA,NA,NA,NA
"8194",2013,"SEL-18-06","Sockeye","Kimsquit","LongTrend",NA,NA,NA,NA,NA,NA
"8195",2014,"SEL-18-06","Sockeye","Kimsquit","LongTrend",NA,NA,NA,NA,NA,NA
"8196",2015,"SEL-18-06","Sockeye","Kimsquit","LongTrend",NA,NA,NA,NA,NA,NA
"8197",2016,"SEL-18-06","Sockeye","Kimsquit","LongTrend",NA,NA,NA,NA,NA,NA
"8198",2017,"SEL-18-06","Sockeye","Kimsquit","LongTrend",NA,NA,NA,NA,NA,NA
"8199",2018,"SEL-18-06","Sockeye","Kimsquit","LongTrend",NA,NA,NA,NA,NA,NA
"8200",2010,"SEL-18-06","Sockeye","Kimsquit","PercChange",NA,NA,NA,NA,NA,NA
"8201",2011,"SEL-18-06","Sockeye","Kimsquit","PercChange",NA,NA,NA,NA,NA,NA
"8202",2012,"SEL-18-06","Sockeye","Kimsquit","PercChange",NA,NA,NA,NA,NA,NA
"8203",2013,"SEL-18-06","Sockeye","Kimsquit","PercChange",NA,NA,NA,NA,NA,NA
"8204",2014,"SEL-18-06","Sockeye","Kimsquit","PercChange",NA,NA,NA,NA,NA,NA
"8205",2015,"SEL-18-06","Sockeye","Kimsquit","PercChange",NA,NA,NA,NA,NA,NA
"8206",2016,"SEL-18-06","Sockeye","Kimsquit","PercChange",NA,NA,NA,NA,NA,NA
"8207",2017,"SEL-18-06","Sockeye","Kimsquit","PercChange",NA,NA,NA,NA,NA,NA
"8208",2018,"SEL-18-06","Sockeye","Kimsquit","PercChange",NA,NA,NA,NA,NA,NA
"8209",2010,"SEL-18-07","Sockeye","Kitkiata","RelUBM",NA,NA,NA,NA,NA,NA
"8210",2011,"SEL-18-07","Sockeye","Kitkiata","RelUBM",NA,NA,NA,NA,NA,NA
"8211",2012,"SEL-18-07","Sockeye","Kitkiata","RelUBM",NA,NA,NA,NA,NA,NA
"8212",2013,"SEL-18-07","Sockeye","Kitkiata","RelUBM",NA,NA,NA,NA,NA,NA
"8213",2014,"SEL-18-07","Sockeye","Kitkiata","RelUBM",NA,NA,NA,NA,NA,NA
"8214",2015,"SEL-18-07","Sockeye","Kitkiata","RelUBM",NA,NA,NA,NA,NA,NA
"8215",2016,"SEL-18-07","Sockeye","Kitkiata","RelUBM",NA,NA,NA,NA,NA,NA
"8216",2017,"SEL-18-07","Sockeye","Kitkiata","RelUBM",NA,NA,NA,NA,NA,NA
"8217",2018,"SEL-18-07","Sockeye","Kitkiata","RelUBM",NA,NA,NA,NA,NA,NA
"8218",2010,"SEL-18-07","Sockeye","Kitkiata","AbsUBM",NA,NA,NA,NA,NA,NA
"8219",2011,"SEL-18-07","Sockeye","Kitkiata","AbsUBM",NA,NA,NA,NA,NA,NA
"8220",2012,"SEL-18-07","Sockeye","Kitkiata","AbsUBM",NA,NA,NA,NA,NA,NA
"8221",2013,"SEL-18-07","Sockeye","Kitkiata","AbsUBM",NA,NA,NA,NA,NA,NA
"8222",2014,"SEL-18-07","Sockeye","Kitkiata","AbsUBM",NA,NA,NA,NA,NA,NA
"8223",2015,"SEL-18-07","Sockeye","Kitkiata","AbsUBM",NA,NA,NA,NA,NA,NA
"8224",2016,"SEL-18-07","Sockeye","Kitkiata","AbsUBM",NA,NA,NA,NA,NA,NA
"8225",2017,"SEL-18-07","Sockeye","Kitkiata","AbsUBM",NA,NA,NA,NA,NA,NA
"8226",2018,"SEL-18-07","Sockeye","Kitkiata","AbsUBM",NA,NA,NA,NA,NA,NA
"8227",2010,"SEL-18-07","Sockeye","Kitkiata","RelLBM",NA,NA,NA,NA,NA,NA
"8228",2011,"SEL-18-07","Sockeye","Kitkiata","RelLBM",NA,NA,NA,NA,NA,NA
"8229",2012,"SEL-18-07","Sockeye","Kitkiata","RelLBM",NA,NA,NA,NA,NA,NA
"8230",2013,"SEL-18-07","Sockeye","Kitkiata","RelLBM",NA,NA,NA,NA,NA,NA
"8231",2014,"SEL-18-07","Sockeye","Kitkiata","RelLBM",NA,NA,NA,NA,NA,NA
"8232",2015,"SEL-18-07","Sockeye","Kitkiata","RelLBM",NA,NA,NA,NA,NA,NA
"8233",2016,"SEL-18-07","Sockeye","Kitkiata","RelLBM",NA,NA,NA,NA,NA,NA
"8234",2017,"SEL-18-07","Sockeye","Kitkiata","RelLBM",NA,NA,NA,NA,NA,NA
"8235",2018,"SEL-18-07","Sockeye","Kitkiata","RelLBM",NA,NA,NA,NA,NA,NA
"8236",2010,"SEL-18-07","Sockeye","Kitkiata","AbsLBM",NA,NA,NA,NA,NA,NA
"8237",2011,"SEL-18-07","Sockeye","Kitkiata","AbsLBM",NA,NA,NA,NA,NA,NA
"8238",2012,"SEL-18-07","Sockeye","Kitkiata","AbsLBM",NA,NA,NA,NA,NA,NA
"8239",2013,"SEL-18-07","Sockeye","Kitkiata","AbsLBM",NA,NA,NA,NA,NA,NA
"8240",2014,"SEL-18-07","Sockeye","Kitkiata","AbsLBM",NA,NA,NA,NA,NA,NA
"8241",2015,"SEL-18-07","Sockeye","Kitkiata","AbsLBM",NA,NA,NA,NA,NA,NA
"8242",2016,"SEL-18-07","Sockeye","Kitkiata","AbsLBM",NA,NA,NA,NA,NA,NA
"8243",2017,"SEL-18-07","Sockeye","Kitkiata","AbsLBM",NA,NA,NA,NA,NA,NA
"8244",2018,"SEL-18-07","Sockeye","Kitkiata","AbsLBM",NA,NA,NA,NA,NA,NA
"8245",2010,"SEL-18-07","Sockeye","Kitkiata","LongTrend",NA,NA,NA,NA,NA,NA
"8246",2011,"SEL-18-07","Sockeye","Kitkiata","LongTrend",NA,NA,NA,NA,NA,NA
"8247",2012,"SEL-18-07","Sockeye","Kitkiata","LongTrend",NA,NA,NA,NA,NA,NA
"8248",2013,"SEL-18-07","Sockeye","Kitkiata","LongTrend",NA,NA,NA,NA,NA,NA
"8249",2014,"SEL-18-07","Sockeye","Kitkiata","LongTrend",NA,NA,NA,NA,NA,NA
"8250",2015,"SEL-18-07","Sockeye","Kitkiata","LongTrend",NA,NA,NA,NA,NA,NA
"8251",2016,"SEL-18-07","Sockeye","Kitkiata","LongTrend",NA,NA,NA,NA,NA,NA
"8252",2017,"SEL-18-07","Sockeye","Kitkiata","LongTrend",NA,NA,NA,NA,NA,NA
"8253",2018,"SEL-18-07","Sockeye","Kitkiata","LongTrend",NA,NA,NA,NA,NA,NA
"8254",2010,"SEL-18-07","Sockeye","Kitkiata","PercChange",NA,NA,NA,NA,NA,NA
"8255",2011,"SEL-18-07","Sockeye","Kitkiata","PercChange",NA,NA,NA,NA,NA,NA
"8256",2012,"SEL-18-07","Sockeye","Kitkiata","PercChange",NA,NA,NA,NA,NA,NA
"8257",2013,"SEL-18-07","Sockeye","Kitkiata","PercChange",NA,NA,NA,NA,NA,NA
"8258",2014,"SEL-18-07","Sockeye","Kitkiata","PercChange",NA,NA,NA,NA,NA,NA
"8259",2015,"SEL-18-07","Sockeye","Kitkiata","PercChange",NA,NA,NA,NA,NA,NA
"8260",2016,"SEL-18-07","Sockeye","Kitkiata","PercChange",NA,NA,NA,NA,NA,NA
"8261",2017,"SEL-18-07","Sockeye","Kitkiata","PercChange",NA,NA,NA,NA,NA,NA
"8262",2018,"SEL-18-07","Sockeye","Kitkiata","PercChange",NA,NA,NA,NA,NA,NA
"8263",2010,"SEL-18-08","Sockeye","Kitlope","RelUBM",NA,NA,NA,NA,NA,NA
"8264",2011,"SEL-18-08","Sockeye","Kitlope","RelUBM",NA,NA,NA,NA,NA,NA
"8265",2012,"SEL-18-08","Sockeye","Kitlope","RelUBM",NA,NA,NA,NA,NA,NA
"8266",2013,"SEL-18-08","Sockeye","Kitlope","RelUBM",NA,NA,NA,NA,NA,NA
"8267",2014,"SEL-18-08","Sockeye","Kitlope","RelUBM",NA,NA,NA,NA,NA,NA
"8268",2015,"SEL-18-08","Sockeye","Kitlope","RelUBM",NA,NA,NA,NA,NA,NA
"8269",2016,"SEL-18-08","Sockeye","Kitlope","RelUBM",NA,NA,NA,NA,NA,NA
"8270",2017,"SEL-18-08","Sockeye","Kitlope","RelUBM",NA,NA,NA,NA,NA,NA
"8271",2018,"SEL-18-08","Sockeye","Kitlope","RelUBM",NA,NA,NA,NA,NA,NA
"8272",2010,"SEL-18-08","Sockeye","Kitlope","AbsUBM",NA,NA,NA,NA,NA,NA
"8273",2011,"SEL-18-08","Sockeye","Kitlope","AbsUBM",NA,NA,NA,NA,NA,NA
"8274",2012,"SEL-18-08","Sockeye","Kitlope","AbsUBM",NA,NA,NA,NA,NA,NA
"8275",2013,"SEL-18-08","Sockeye","Kitlope","AbsUBM",NA,NA,NA,NA,NA,NA
"8276",2014,"SEL-18-08","Sockeye","Kitlope","AbsUBM",NA,NA,NA,NA,NA,NA
"8277",2015,"SEL-18-08","Sockeye","Kitlope","AbsUBM",NA,NA,NA,NA,NA,NA
"8278",2016,"SEL-18-08","Sockeye","Kitlope","AbsUBM",NA,NA,NA,NA,NA,NA
"8279",2017,"SEL-18-08","Sockeye","Kitlope","AbsUBM",NA,NA,NA,NA,NA,NA
"8280",2018,"SEL-18-08","Sockeye","Kitlope","AbsUBM",NA,NA,NA,NA,NA,NA
"8281",2010,"SEL-18-08","Sockeye","Kitlope","RelLBM",NA,NA,NA,NA,NA,NA
"8282",2011,"SEL-18-08","Sockeye","Kitlope","RelLBM",NA,NA,NA,NA,NA,NA
"8283",2012,"SEL-18-08","Sockeye","Kitlope","RelLBM",NA,NA,NA,NA,NA,NA
"8284",2013,"SEL-18-08","Sockeye","Kitlope","RelLBM",NA,NA,NA,NA,NA,NA
"8285",2014,"SEL-18-08","Sockeye","Kitlope","RelLBM",NA,NA,NA,NA,NA,NA
"8286",2015,"SEL-18-08","Sockeye","Kitlope","RelLBM",NA,NA,NA,NA,NA,NA
"8287",2016,"SEL-18-08","Sockeye","Kitlope","RelLBM",NA,NA,NA,NA,NA,NA
"8288",2017,"SEL-18-08","Sockeye","Kitlope","RelLBM",NA,NA,NA,NA,NA,NA
"8289",2018,"SEL-18-08","Sockeye","Kitlope","RelLBM",NA,NA,NA,NA,NA,NA
"8290",2010,"SEL-18-08","Sockeye","Kitlope","AbsLBM",NA,NA,NA,NA,NA,NA
"8291",2011,"SEL-18-08","Sockeye","Kitlope","AbsLBM",NA,NA,NA,NA,NA,NA
"8292",2012,"SEL-18-08","Sockeye","Kitlope","AbsLBM",NA,NA,NA,NA,NA,NA
"8293",2013,"SEL-18-08","Sockeye","Kitlope","AbsLBM",NA,NA,NA,NA,NA,NA
"8294",2014,"SEL-18-08","Sockeye","Kitlope","AbsLBM",NA,NA,NA,NA,NA,NA
"8295",2015,"SEL-18-08","Sockeye","Kitlope","AbsLBM",NA,NA,NA,NA,NA,NA
"8296",2016,"SEL-18-08","Sockeye","Kitlope","AbsLBM",NA,NA,NA,NA,NA,NA
"8297",2017,"SEL-18-08","Sockeye","Kitlope","AbsLBM",NA,NA,NA,NA,NA,NA
"8298",2018,"SEL-18-08","Sockeye","Kitlope","AbsLBM",NA,NA,NA,NA,NA,NA
"8299",2010,"SEL-18-08","Sockeye","Kitlope","LongTrend",NA,NA,NA,NA,NA,NA
"8300",2011,"SEL-18-08","Sockeye","Kitlope","LongTrend",NA,NA,NA,NA,NA,NA
"8301",2012,"SEL-18-08","Sockeye","Kitlope","LongTrend",NA,NA,NA,NA,NA,NA
"8302",2013,"SEL-18-08","Sockeye","Kitlope","LongTrend",NA,NA,NA,NA,NA,NA
"8303",2014,"SEL-18-08","Sockeye","Kitlope","LongTrend",NA,NA,NA,NA,NA,NA
"8304",2015,"SEL-18-08","Sockeye","Kitlope","LongTrend",NA,NA,NA,NA,NA,NA
"8305",2016,"SEL-18-08","Sockeye","Kitlope","LongTrend",NA,NA,NA,NA,NA,NA
"8306",2017,"SEL-18-08","Sockeye","Kitlope","LongTrend",NA,NA,NA,NA,NA,NA
"8307",2018,"SEL-18-08","Sockeye","Kitlope","LongTrend",NA,NA,NA,NA,NA,NA
"8308",2010,"SEL-18-08","Sockeye","Kitlope","PercChange",NA,NA,NA,NA,NA,NA
"8309",2011,"SEL-18-08","Sockeye","Kitlope","PercChange",NA,NA,NA,NA,NA,NA
"8310",2012,"SEL-18-08","Sockeye","Kitlope","PercChange",NA,NA,NA,NA,NA,NA
"8311",2013,"SEL-18-08","Sockeye","Kitlope","PercChange",NA,NA,NA,NA,NA,NA
"8312",2014,"SEL-18-08","Sockeye","Kitlope","PercChange",NA,NA,NA,NA,NA,NA
"8313",2015,"SEL-18-08","Sockeye","Kitlope","PercChange",NA,NA,NA,NA,NA,NA
"8314",2016,"SEL-18-08","Sockeye","Kitlope","PercChange",NA,NA,NA,NA,NA,NA
"8315",2017,"SEL-18-08","Sockeye","Kitlope","PercChange",NA,NA,NA,NA,NA,NA
"8316",2018,"SEL-18-08","Sockeye","Kitlope","PercChange",NA,NA,NA,NA,NA,NA
"8317",2010,"SEL-18-09","Sockeye","Pine River","RelUBM",NA,NA,NA,NA,NA,NA
"8318",2011,"SEL-18-09","Sockeye","Pine River","RelUBM",NA,NA,NA,NA,NA,NA
"8319",2012,"SEL-18-09","Sockeye","Pine River","RelUBM",NA,NA,NA,NA,NA,NA
"8320",2013,"SEL-18-09","Sockeye","Pine River","RelUBM",NA,NA,NA,NA,NA,NA
"8321",2014,"SEL-18-09","Sockeye","Pine River","RelUBM",NA,NA,NA,NA,NA,NA
"8322",2015,"SEL-18-09","Sockeye","Pine River","RelUBM",NA,NA,NA,NA,NA,NA
"8323",2016,"SEL-18-09","Sockeye","Pine River","RelUBM",NA,NA,NA,NA,NA,NA
"8324",2017,"SEL-18-09","Sockeye","Pine River","RelUBM",NA,NA,NA,NA,NA,NA
"8325",2018,"SEL-18-09","Sockeye","Pine River","RelUBM",NA,NA,NA,NA,NA,NA
"8326",2010,"SEL-18-09","Sockeye","Pine River","AbsUBM",NA,NA,NA,NA,NA,NA
"8327",2011,"SEL-18-09","Sockeye","Pine River","AbsUBM",NA,NA,NA,NA,NA,NA
"8328",2012,"SEL-18-09","Sockeye","Pine River","AbsUBM",NA,NA,NA,NA,NA,NA
"8329",2013,"SEL-18-09","Sockeye","Pine River","AbsUBM",NA,NA,NA,NA,NA,NA
"8330",2014,"SEL-18-09","Sockeye","Pine River","AbsUBM",NA,NA,NA,NA,NA,NA
"8331",2015,"SEL-18-09","Sockeye","Pine River","AbsUBM",NA,NA,NA,NA,NA,NA
"8332",2016,"SEL-18-09","Sockeye","Pine River","AbsUBM",NA,NA,NA,NA,NA,NA
"8333",2017,"SEL-18-09","Sockeye","Pine River","AbsUBM",NA,NA,NA,NA,NA,NA
"8334",2018,"SEL-18-09","Sockeye","Pine River","AbsUBM",NA,NA,NA,NA,NA,NA
"8335",2010,"SEL-18-09","Sockeye","Pine River","RelLBM",NA,NA,NA,NA,NA,NA
"8336",2011,"SEL-18-09","Sockeye","Pine River","RelLBM",NA,NA,NA,NA,NA,NA
"8337",2012,"SEL-18-09","Sockeye","Pine River","RelLBM",NA,NA,NA,NA,NA,NA
"8338",2013,"SEL-18-09","Sockeye","Pine River","RelLBM",NA,NA,NA,NA,NA,NA
"8339",2014,"SEL-18-09","Sockeye","Pine River","RelLBM",NA,NA,NA,NA,NA,NA
"8340",2015,"SEL-18-09","Sockeye","Pine River","RelLBM",NA,NA,NA,NA,NA,NA
"8341",2016,"SEL-18-09","Sockeye","Pine River","RelLBM",NA,NA,NA,NA,NA,NA
"8342",2017,"SEL-18-09","Sockeye","Pine River","RelLBM",NA,NA,NA,NA,NA,NA
"8343",2018,"SEL-18-09","Sockeye","Pine River","RelLBM",NA,NA,NA,NA,NA,NA
"8344",2010,"SEL-18-09","Sockeye","Pine River","AbsLBM",NA,NA,NA,NA,NA,NA
"8345",2011,"SEL-18-09","Sockeye","Pine River","AbsLBM",NA,NA,NA,NA,NA,NA
"8346",2012,"SEL-18-09","Sockeye","Pine River","AbsLBM",NA,NA,NA,NA,NA,NA
"8347",2013,"SEL-18-09","Sockeye","Pine River","AbsLBM",NA,NA,NA,NA,NA,NA
"8348",2014,"SEL-18-09","Sockeye","Pine River","AbsLBM",NA,NA,NA,NA,NA,NA
"8349",2015,"SEL-18-09","Sockeye","Pine River","AbsLBM",NA,NA,NA,NA,NA,NA
"8350",2016,"SEL-18-09","Sockeye","Pine River","AbsLBM",NA,NA,NA,NA,NA,NA
"8351",2017,"SEL-18-09","Sockeye","Pine River","AbsLBM",NA,NA,NA,NA,NA,NA
"8352",2018,"SEL-18-09","Sockeye","Pine River","AbsLBM",NA,NA,NA,NA,NA,NA
"8353",2010,"SEL-18-09","Sockeye","Pine River","LongTrend",NA,NA,NA,NA,NA,NA
"8354",2011,"SEL-18-09","Sockeye","Pine River","LongTrend",NA,NA,NA,NA,NA,NA
"8355",2012,"SEL-18-09","Sockeye","Pine River","LongTrend",NA,NA,NA,NA,NA,NA
"8356",2013,"SEL-18-09","Sockeye","Pine River","LongTrend",NA,NA,NA,NA,NA,NA
"8357",2014,"SEL-18-09","Sockeye","Pine River","LongTrend",NA,NA,NA,NA,NA,NA
"8358",2015,"SEL-18-09","Sockeye","Pine River","LongTrend",NA,NA,NA,NA,NA,NA
"8359",2016,"SEL-18-09","Sockeye","Pine River","LongTrend",NA,NA,NA,NA,NA,NA
"8360",2017,"SEL-18-09","Sockeye","Pine River","LongTrend",NA,NA,NA,NA,NA,NA
"8361",2018,"SEL-18-09","Sockeye","Pine River","LongTrend",NA,NA,NA,NA,NA,NA
"8362",2010,"SEL-18-09","Sockeye","Pine River","PercChange",NA,NA,NA,NA,NA,NA
"8363",2011,"SEL-18-09","Sockeye","Pine River","PercChange",NA,NA,NA,NA,NA,NA
"8364",2012,"SEL-18-09","Sockeye","Pine River","PercChange",NA,NA,NA,NA,NA,NA
"8365",2013,"SEL-18-09","Sockeye","Pine River","PercChange",NA,NA,NA,NA,NA,NA
"8366",2014,"SEL-18-09","Sockeye","Pine River","PercChange",NA,NA,NA,NA,NA,NA
"8367",2015,"SEL-18-09","Sockeye","Pine River","PercChange",NA,NA,NA,NA,NA,NA
"8368",2016,"SEL-18-09","Sockeye","Pine River","PercChange",NA,NA,NA,NA,NA,NA
"8369",2017,"SEL-18-09","Sockeye","Pine River","PercChange",NA,NA,NA,NA,NA,NA
"8370",2018,"SEL-18-09","Sockeye","Pine River","PercChange",NA,NA,NA,NA,NA,NA
"8371",2010,"SEL-19-01","Sockeye","Banks","RelUBM",NA,NA,NA,NA,NA,NA
"8372",2011,"SEL-19-01","Sockeye","Banks","RelUBM",NA,NA,NA,NA,NA,NA
"8373",2012,"SEL-19-01","Sockeye","Banks","RelUBM",NA,NA,NA,NA,NA,NA
"8374",2013,"SEL-19-01","Sockeye","Banks","RelUBM",NA,NA,NA,NA,NA,NA
"8375",2014,"SEL-19-01","Sockeye","Banks","RelUBM",NA,NA,NA,NA,NA,NA
"8376",2015,"SEL-19-01","Sockeye","Banks","RelUBM",NA,NA,NA,NA,NA,NA
"8377",2016,"SEL-19-01","Sockeye","Banks","RelUBM",NA,NA,NA,NA,NA,NA
"8378",2017,"SEL-19-01","Sockeye","Banks","RelUBM",NA,NA,NA,NA,NA,NA
"8379",2018,"SEL-19-01","Sockeye","Banks","RelUBM",NA,NA,NA,NA,NA,NA
"8380",2010,"SEL-19-01","Sockeye","Banks","AbsUBM",NA,NA,NA,NA,NA,NA
"8381",2011,"SEL-19-01","Sockeye","Banks","AbsUBM",NA,NA,NA,NA,NA,NA
"8382",2012,"SEL-19-01","Sockeye","Banks","AbsUBM",NA,NA,NA,NA,NA,NA
"8383",2013,"SEL-19-01","Sockeye","Banks","AbsUBM",NA,NA,NA,NA,NA,NA
"8384",2014,"SEL-19-01","Sockeye","Banks","AbsUBM",NA,NA,NA,NA,NA,NA
"8385",2015,"SEL-19-01","Sockeye","Banks","AbsUBM",NA,NA,NA,NA,NA,NA
