"CU_ID","Year","AllSitesInfilled","LowUnkSitesInfilled","ModHighSitesInfilled","DU_ID","CU_Name","CU_acro"
"CK-9008",1995,29820,NA,29820,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1996,21928,NA,21928,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1997,79717,NA,79717,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1998,78780,NA,78780,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1999,74945,NA,74945,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2000,70983,NA,70983,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2001,68247,NA,68247,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2002,58852,NA,58852,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2003,54111,NA,54111,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2004,54485,NA,54485,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2005,31099,NA,31099,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2006,41312,NA,41312,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2007,23514,NA,23514,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2008,35732,NA,35732,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2009,14116,NA,14116,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2010,74947,NA,74947,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2011,47986,NA,47986,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2012,14566,NA,14566,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2013,45713,NA,45713,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2014,49904,NA,49904,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2015,25849,NA,25849,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2016,34397,NA,34397,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2017,20184,NA,20184,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2018,17810,NA,17810,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2019,70366,NA,70366,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2020,35795,NA,35795,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2021,52868,NA,52868,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2022,56170,NA,56170,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
