"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","TotalInfilled","StartYear","UseYear"
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1977,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1978,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1979,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1980,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1981,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1982,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1983,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1984,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1985,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1986,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1987,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1988,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1990,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1991,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1992,"QualFiltered",NA,1995,FALSE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1995,"OtherSource",23,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1996,"INFILL",41.331606646199,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1997,"INFILL",45.7514806906692,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1998,"OtherSource",20,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1999,"INFILL",26.9300009291107,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2000,"OtherSource",32,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2001,"OtherSource",9,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2002,"OtherSource",122,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2003,"OtherSource",49,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2004,"OtherSource",68,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2005,"OtherSource",78,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2006,"OtherSource",11,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2007,"OtherSource",17,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2008,"OtherSource",18,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2009,"OtherSource",118,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2010,"OtherSource",29,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2011,"OtherSource",35,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2012,"OtherSource",5,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2013,"RELATIVE ABUNDANCE (TYPE-4)",25,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2014,"RELATIVE ABUNDANCE (TYPE-4)",23,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2015,"RELATIVE ABUNDANCE (TYPE-4)",28,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2016,"RELATIVE ABUNDANCE (TYPE-4)",8,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2017,"RELATIVE ABUNDANCE (TYPE-4)",6,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2018,"RELATIVE ABUNDANCE (TYPE-4)",0,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2019,"INFILL",3.8801578174633,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2020,"RELATIVE ABUNDANCE (TYPE-4)",29,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2021,"RELATIVE ABUNDANCE (TYPE-4)",15,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2022,"RELATIVE ABUNDANCE (TYPE-4)",43,1995,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1975,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1976,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1977,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1978,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1979,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1980,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1981,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1982,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1983,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1984,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1985,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1986,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1987,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1988,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1989,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1990,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1991,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1992,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,1993,"QualFiltered",NA,2002,FALSE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2002,"OtherSource",276,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2003,"OtherSource",180,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2005,"OtherSource",188,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2006,"OtherSource",211,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2007,"OtherSource",103,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2008,"OtherSource",198,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2009,"OtherSource",105,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2010,"OtherSource",85,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2011,"OtherSource",178,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2012,"OtherSource",103,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2014,"RELATIVE ABUNDANCE (TYPE-4)",75,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2016,"RELATIVE ABUNDANCE (TYPE-4)",49,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2017,"RELATIVE ABUNDANCE (TYPE-4)",74,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2018,"RELATIVE ABUNDANCE (TYPE-4)",175,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2019,"RELATIVE ABUNDANCE (TYPE-4)",18,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2020,"QualFiltered",NA,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2021,"RELATIVE ABUNDANCE (TYPE-4)",86,2002,TRUE
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2022,"RELATIVE ABUNDANCE (TYPE-3)",11,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,1975,"QualFiltered",NA,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,1976,"QualFiltered",NA,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,1977,"QualFiltered",NA,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,1978,"QualFiltered",NA,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,1981,"QualFiltered",NA,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,1990,"QualFiltered",NA,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,1991,"QualFiltered",NA,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,1992,"QualFiltered",NA,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,1993,"QualFiltered",NA,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,1994,"QualFiltered",NA,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,1997,"OtherSource",91,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,1998,"OtherSource",46,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,1999,"OtherSource",53,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2000,"OtherSource",8,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2001,"OtherSource",83,2002,FALSE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2002,"OtherSource",1062,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2003,"OtherSource",1057,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2004,"OtherSource",1138,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2005,"OtherSource",1321,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2006,"OtherSource",1588,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2007,"OtherSource",1231,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2008,"OtherSource",500,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2009,"OtherSource",500,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2010,"OtherSource",250,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2011,"OtherSource",50,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2012,"OtherSource",50,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2013,"RELATIVE ABUNDANCE (TYPE-4)",51,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2014,"RELATIVE ABUNDANCE (TYPE-4)",500,2002,TRUE
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2017,"QualFiltered",NA,2002,TRUE
"Okanagan_1.x","OK","DU_Ok","CK-01","OKANAGAN RIVER",48442,1997,"OtherSource",5,2001,FALSE
"Okanagan_1.x","OK","DU_Ok","CK-01","OKANAGAN RIVER",48442,1998,"OtherSource",4,2001,FALSE
"Southern Mainland-Georgia Strait_FA_0.x","SMn-GStr","DU18","CK-20","ROBERTS CREEK",48642,2000,"QualFiltered",NA,NA,TRUE
"Southern Mainland-Georgia Strait_FA_0.x","SMn-GStr","DU18","CK-20","WILSON CREEK",48662,1998,"QualFiltered",NA,NA,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","CHAPMAN CREEK",48672,1995,"OtherSource",NA,NA,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","CHAPMAN CREEK",48672,1996,"OtherSource",NA,NA,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","CHAPMAN CREEK",48672,1997,"OtherSource",NA,NA,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","CHAPMAN CREEK",48672,1998,"OtherSource",NA,NA,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","CHAPMAN CREEK",48672,2000,"OtherSource",NA,NA,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","CHAPMAN CREEK",48672,2009,"OtherSource",NA,NA,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","CHAPMAN CREEK",48672,2013,"QualFiltered",NA,NA,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","CHAPMAN CREEK",48672,2018,"QualFiltered",NA,NA,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","CHAPMAN CREEK",48672,2020,"QualFiltered",NA,NA,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","CHAPMAN CREEK",48672,2021,"QualFiltered",NA,NA,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","CHAPMAN CREEK",48672,2022,"QualFiltered",NA,NA,TRUE
"Southern Mainland-Georgia Strait_FA_0.x","SMn-GStr","DU18","CK-20","PENDER HARBOUR CREEK",48717,1999,"QualFiltered",NA,NA,TRUE
"Southern Mainland-Georgia Strait_FA_0.x","SMn-GStr","DU18","CK-20","VANCOUVER RIVER",48862,1995,"QualFiltered",NA,NA,TRUE
"Southern Mainland-Georgia Strait_FA_0.x","SMn-GStr","DU18","CK-20","SKWAWKA RIVER",48902,1995,"OtherSource",NA,NA,TRUE
"Southern Mainland-Georgia Strait_FA_0.x","SMn-GStr","DU18","CK-20","SKWAWKA RIVER",48902,1996,"OtherSource",NA,NA,TRUE
"Southern Mainland-Georgia Strait_FA_0.x","SMn-GStr","DU18","CK-20","SKWAWKA RIVER",48902,1998,"OtherSource",NA,NA,TRUE
"Southern Mainland-Georgia Strait_FA_0.x","SMn-GStr","DU18","CK-20","SKWAWKA RIVER",48902,2002,"OtherSource",NA,NA,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1990,"OtherSource",77,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1991,"OtherSource",238,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1992,"OtherSource",369,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1993,"OtherSource",850,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1994,"OtherSource",685,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1995,"OtherSource",393,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1996,"OtherSource",1098,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1997,"OtherSource",249,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1998,"OtherSource",559,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1999,"OtherSource",876,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2000,"OtherSource",894,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2001,"OtherSource",1174,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2002,"OtherSource",847,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2003,"OtherSource",2323,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2004,"OtherSource",1437,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2005,"OtherSource",1335,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2006,"OtherSource",830,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2007,"OtherSource",464,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2008,"OtherSource",1147,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2009,"TRUE ABUNDANCE (TYPE-2)",1017,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2010,"OtherSource",1401,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2011,"OtherSource",1505,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2012,"TRUE ABUNDANCE (TYPE-2)",352,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2013,"TRUE ABUNDANCE (TYPE-2)",1304,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2014,"QualFiltered",NA,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2015,"TRUE ABUNDANCE (TYPE-2)",1284,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2016,"INFILL",788.280691445081,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2017,"QualFiltered",NA,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2018,"INFILL",1351.33832819157,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2019,"TRUE ABUNDANCE (TYPE-2)",1739,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2020,"INFILL",168.917291023946,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2021,"INFILL",1700.43406297439,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2022,"TRUE ABUNDANCE (TYPE-2)",192,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1990,"INFILL",6.83766589553148,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1991,"INFILL",21.1346036770973,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1992,"OtherSource",14,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1993,"OtherSource",18,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1994,"OtherSource",28,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1995,"OtherSource",27,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1996,"OtherSource",31,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1997,"OtherSource",14,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1998,"OtherSource",11,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1999,"OtherSource",30,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2000,"OtherSource",46,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2001,"OtherSource",258,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2002,"OtherSource",15,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2003,"OtherSource",69,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2004,"OtherSource",337,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2005,"OtherSource",104,1990,TRUE
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2006,"OtherSource",91,1990,TRUE
